"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"3826","Female","45-64","NH Black",NA,"SBP 120-129","Normal weight","No smoke",0
"3827","Male","64+","NH Black",NA,"SBP 120-129","Normal weight","No smoke",0
"3828","Female","64+","NH Black",NA,"SBP 120-129","Normal weight","No smoke",0
"3829","Male","18-44","Hispanic",NA,"SBP 120-129","Normal weight","No smoke",0
"3830","Female","18-44","Hispanic",NA,"SBP 120-129","Normal weight","No smoke",0
"3831","Male","45-64","Hispanic",NA,"SBP 120-129","Normal weight","No smoke",0
"3832","Female","45-64","Hispanic",NA,"SBP 120-129","Normal weight","No smoke",0
"3833","Male","64+","Hispanic",NA,"SBP 120-129","Normal weight","No smoke",0
"3834","Female","64+","Hispanic",NA,"SBP 120-129","Normal weight","No smoke",0
"3835","Male","18-44","Other",NA,"SBP 120-129","Normal weight","No smoke",0
"3836","Female","18-44","Other",NA,"SBP 120-129","Normal weight","No smoke",0
"3837","Male","45-64","Other",NA,"SBP 120-129","Normal weight","No smoke",0
"3838","Female","45-64","Other",NA,"SBP 120-129","Normal weight","No smoke",0
"3839","Male","64+","Other",NA,"SBP 120-129","Normal weight","No smoke",0
"3840","Female","64+","Other",NA,"SBP 120-129","Normal weight","No smoke",0
"3841","Male","18-44","NH White","<HSG","SBP 130-139","Normal weight","No smoke",0
"3842","Female","18-44","NH White","<HSG","SBP 130-139","Normal weight","No smoke",0
"3843","Male","45-64","NH White","<HSG","SBP 130-139","Normal weight","No smoke",0
"3844","Female","45-64","NH White","<HSG","SBP 130-139","Normal weight","No smoke",0
"3845","Male","64+","NH White","<HSG","SBP 130-139","Normal weight","No smoke",0
"3846","Female","64+","NH White","<HSG","SBP 130-139","Normal weight","No smoke",0
"3847","Male","18-44","NH Black","<HSG","SBP 130-139","Normal weight","No smoke",0
"3848","Female","18-44","NH Black","<HSG","SBP 130-139","Normal weight","No smoke",0
"3849","Male","45-64","NH Black","<HSG","SBP 130-139","Normal weight","No smoke",0
"3850","Female","45-64","NH Black","<HSG","SBP 130-139","Normal weight","No smoke",0
"3851","Male","64+","NH Black","<HSG","SBP 130-139","Normal weight","No smoke",13531
"3852","Female","64+","NH Black","<HSG","SBP 130-139","Normal weight","No smoke",0
"3853","Male","18-44","Hispanic","<HSG","SBP 130-139","Normal weight","No smoke",0
"3854","Female","18-44","Hispanic","<HSG","SBP 130-139","Normal weight","No smoke",0
"3855","Male","45-64","Hispanic","<HSG","SBP 130-139","Normal weight","No smoke",0
"3856","Female","45-64","Hispanic","<HSG","SBP 130-139","Normal weight","No smoke",14569
"3857","Male","64+","Hispanic","<HSG","SBP 130-139","Normal weight","No smoke",0
"3858","Female","64+","Hispanic","<HSG","SBP 130-139","Normal weight","No smoke",0
"3859","Male","18-44","Other","<HSG","SBP 130-139","Normal weight","No smoke",0
"3860","Female","18-44","Other","<HSG","SBP 130-139","Normal weight","No smoke",0
"3861","Male","45-64","Other","<HSG","SBP 130-139","Normal weight","No smoke",0
"3862","Female","45-64","Other","<HSG","SBP 130-139","Normal weight","No smoke",0
"3863","Male","64+","Other","<HSG","SBP 130-139","Normal weight","No smoke",26470
"3864","Female","64+","Other","<HSG","SBP 130-139","Normal weight","No smoke",0
"3865","Male","18-44","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3866","Female","18-44","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3867","Male","45-64","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3868","Female","45-64","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3869","Male","64+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3870","Female","64+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3871","Male","18-44","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3872","Female","18-44","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3873","Male","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3874","Female","45-64","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3875","Male","64+","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3876","Female","64+","NH Black","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3877","Male","18-44","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3878","Female","18-44","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3879","Male","45-64","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3880","Female","45-64","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3881","Male","64+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",7125
"3882","Female","64+","Hispanic","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3883","Male","18-44","Other","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3884","Female","18-44","Other","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3885","Male","45-64","Other","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3886","Female","45-64","Other","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3887","Male","64+","Other","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3888","Female","64+","Other","HSG/GED","SBP 130-139","Normal weight","No smoke",0
"3889","Male","18-44","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3890","Female","18-44","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3891","Male","45-64","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3892","Female","45-64","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3893","Male","64+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3894","Female","64+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3895","Male","18-44","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3896","Female","18-44","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3897","Male","45-64","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3898","Female","45-64","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3899","Male","64+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3900","Female","64+","NH Black","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3901","Male","18-44","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3902","Female","18-44","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3903","Male","45-64","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3904","Female","45-64","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3905","Male","64+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke",10573
"3906","Female","64+","Hispanic","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3907","Male","18-44","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3908","Female","18-44","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3909","Male","45-64","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3910","Female","45-64","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3911","Male","64+","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3912","Female","64+","Other","Some college/TS","SBP 130-139","Normal weight","No smoke",0
"3913","Male","18-44","NH White",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3914","Female","18-44","NH White",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3915","Male","45-64","NH White",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3916","Female","45-64","NH White",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3917","Male","64+","NH White",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3918","Female","64+","NH White",">=College grad","SBP 130-139","Normal weight","No smoke",42403
"3919","Male","18-44","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3920","Female","18-44","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3921","Male","45-64","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3922","Female","45-64","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3923","Male","64+","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3924","Female","64+","NH Black",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3925","Male","18-44","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3926","Female","18-44","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3927","Male","45-64","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3928","Female","45-64","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3929","Male","64+","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3930","Female","64+","Hispanic",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3931","Male","18-44","Other",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3932","Female","18-44","Other",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3933","Male","45-64","Other",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3934","Female","45-64","Other",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3935","Male","64+","Other",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3936","Female","64+","Other",">=College grad","SBP 130-139","Normal weight","No smoke",0
"3937","Male","18-44","NH White",NA,"SBP 130-139","Normal weight","No smoke",0
"3938","Female","18-44","NH White",NA,"SBP 130-139","Normal weight","No smoke",0
"3939","Male","45-64","NH White",NA,"SBP 130-139","Normal weight","No smoke",0
"3940","Female","45-64","NH White",NA,"SBP 130-139","Normal weight","No smoke",0
"3941","Male","64+","NH White",NA,"SBP 130-139","Normal weight","No smoke",0
"3942","Female","64+","NH White",NA,"SBP 130-139","Normal weight","No smoke",0
"3943","Male","18-44","NH Black",NA,"SBP 130-139","Normal weight","No smoke",0
"3944","Female","18-44","NH Black",NA,"SBP 130-139","Normal weight","No smoke",0
"3945","Male","45-64","NH Black",NA,"SBP 130-139","Normal weight","No smoke",0
"3946","Female","45-64","NH Black",NA,"SBP 130-139","Normal weight","No smoke",0
"3947","Male","64+","NH Black",NA,"SBP 130-139","Normal weight","No smoke",0
"3948","Female","64+","NH Black",NA,"SBP 130-139","Normal weight","No smoke",0
"3949","Male","18-44","Hispanic",NA,"SBP 130-139","Normal weight","No smoke",0
"3950","Female","18-44","Hispanic",NA,"SBP 130-139","Normal weight","No smoke",0
"3951","Male","45-64","Hispanic",NA,"SBP 130-139","Normal weight","No smoke",0
"3952","Female","45-64","Hispanic",NA,"SBP 130-139","Normal weight","No smoke",0
"3953","Male","64+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke",0
"3954","Female","64+","Hispanic",NA,"SBP 130-139","Normal weight","No smoke",0
"3955","Male","18-44","Other",NA,"SBP 130-139","Normal weight","No smoke",0
"3956","Female","18-44","Other",NA,"SBP 130-139","Normal weight","No smoke",0
"3957","Male","45-64","Other",NA,"SBP 130-139","Normal weight","No smoke",0
"3958","Female","45-64","Other",NA,"SBP 130-139","Normal weight","No smoke",0
"3959","Male","64+","Other",NA,"SBP 130-139","Normal weight","No smoke",0
"3960","Female","64+","Other",NA,"SBP 130-139","Normal weight","No smoke",0
"3961","Male","18-44","NH White","<HSG","SBP>=140","Normal weight","No smoke",0
"3962","Female","18-44","NH White","<HSG","SBP>=140","Normal weight","No smoke",0
"3963","Male","45-64","NH White","<HSG","SBP>=140","Normal weight","No smoke",0
"3964","Female","45-64","NH White","<HSG","SBP>=140","Normal weight","No smoke",0
"3965","Male","64+","NH White","<HSG","SBP>=140","Normal weight","No smoke",0
"3966","Female","64+","NH White","<HSG","SBP>=140","Normal weight","No smoke",0
"3967","Male","18-44","NH Black","<HSG","SBP>=140","Normal weight","No smoke",0
"3968","Female","18-44","NH Black","<HSG","SBP>=140","Normal weight","No smoke",0
"3969","Male","45-64","NH Black","<HSG","SBP>=140","Normal weight","No smoke",20538
"3970","Female","45-64","NH Black","<HSG","SBP>=140","Normal weight","No smoke",0
"3971","Male","64+","NH Black","<HSG","SBP>=140","Normal weight","No smoke",0
"3972","Female","64+","NH Black","<HSG","SBP>=140","Normal weight","No smoke",0
"3973","Male","18-44","Hispanic","<HSG","SBP>=140","Normal weight","No smoke",0
"3974","Female","18-44","Hispanic","<HSG","SBP>=140","Normal weight","No smoke",0
"3975","Male","45-64","Hispanic","<HSG","SBP>=140","Normal weight","No smoke",0
"3976","Female","45-64","Hispanic","<HSG","SBP>=140","Normal weight","No smoke",0
"3977","Male","64+","Hispanic","<HSG","SBP>=140","Normal weight","No smoke",0
"3978","Female","64+","Hispanic","<HSG","SBP>=140","Normal weight","No smoke",0
"3979","Male","18-44","Other","<HSG","SBP>=140","Normal weight","No smoke",0
"3980","Female","18-44","Other","<HSG","SBP>=140","Normal weight","No smoke",0
"3981","Male","45-64","Other","<HSG","SBP>=140","Normal weight","No smoke",0
"3982","Female","45-64","Other","<HSG","SBP>=140","Normal weight","No smoke",0
"3983","Male","64+","Other","<HSG","SBP>=140","Normal weight","No smoke",16382
"3984","Female","64+","Other","<HSG","SBP>=140","Normal weight","No smoke",0
"3985","Male","18-44","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3986","Female","18-44","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3987","Male","45-64","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3988","Female","45-64","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3989","Male","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",15845
"3990","Female","64+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3991","Male","18-44","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3992","Female","18-44","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3993","Male","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3994","Female","45-64","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3995","Male","64+","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke",16725
"3996","Female","64+","NH Black","HSG/GED","SBP>=140","Normal weight","No smoke",17279
"3997","Male","18-44","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3998","Female","18-44","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",0
"3999","Male","45-64","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4000","Female","45-64","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4001","Male","64+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4002","Female","64+","Hispanic","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4003","Male","18-44","Other","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4004","Female","18-44","Other","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4005","Male","45-64","Other","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4006","Female","45-64","Other","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4007","Male","64+","Other","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4008","Female","64+","Other","HSG/GED","SBP>=140","Normal weight","No smoke",0
"4009","Male","18-44","NH White","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4010","Female","18-44","NH White","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4011","Male","45-64","NH White","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4012","Female","45-64","NH White","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4013","Male","64+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4014","Female","64+","NH White","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4015","Male","18-44","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4016","Female","18-44","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4017","Male","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke",27232
"4018","Female","45-64","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke",0
"4019","Male","64+","NH Black","Some college/TS","SBP>=140","Normal weight","No smoke",0
