"","Gender","Age_Group","Race_or_Ethnicity","Education","SBP","BMI","Smoker","background_n"
"5847","Male","40-59","Other",NA,"SBP>=140","Overweight","No smoke",0
"5848","Female","40-59","Other",NA,"SBP>=140","Overweight","No smoke",0
"5849","Male","59+","Other",NA,"SBP>=140","Overweight","No smoke",0
"5850","Female","59+","Other",NA,"SBP>=140","Overweight","No smoke",0
"5851","Male","18-39","NH White","<HSG",NA,"Overweight","No smoke",0
"5852","Female","18-39","NH White","<HSG",NA,"Overweight","No smoke",0
"5853","Male","40-59","NH White","<HSG",NA,"Overweight","No smoke",0
"5854","Female","40-59","NH White","<HSG",NA,"Overweight","No smoke",0
"5855","Male","59+","NH White","<HSG",NA,"Overweight","No smoke",0
"5856","Female","59+","NH White","<HSG",NA,"Overweight","No smoke",0
"5857","Male","18-39","NH Black","<HSG",NA,"Overweight","No smoke",0
"5858","Female","18-39","NH Black","<HSG",NA,"Overweight","No smoke",0
"5859","Male","40-59","NH Black","<HSG",NA,"Overweight","No smoke",0
"5860","Female","40-59","NH Black","<HSG",NA,"Overweight","No smoke",0
"5861","Male","59+","NH Black","<HSG",NA,"Overweight","No smoke",0
"5862","Female","59+","NH Black","<HSG",NA,"Overweight","No smoke",0
"5863","Male","18-39","NH Asian","<HSG",NA,"Overweight","No smoke",0
"5864","Female","18-39","NH Asian","<HSG",NA,"Overweight","No smoke",0
"5865","Male","40-59","NH Asian","<HSG",NA,"Overweight","No smoke",0
"5866","Female","40-59","NH Asian","<HSG",NA,"Overweight","No smoke",0
"5867","Male","59+","NH Asian","<HSG",NA,"Overweight","No smoke",0
"5868","Female","59+","NH Asian","<HSG",NA,"Overweight","No smoke",0
"5869","Male","18-39","Hispanic","<HSG",NA,"Overweight","No smoke",0
"5870","Female","18-39","Hispanic","<HSG",NA,"Overweight","No smoke",0
"5871","Male","40-59","Hispanic","<HSG",NA,"Overweight","No smoke",0
"5872","Female","40-59","Hispanic","<HSG",NA,"Overweight","No smoke",0
"5873","Male","59+","Hispanic","<HSG",NA,"Overweight","No smoke",0
"5874","Female","59+","Hispanic","<HSG",NA,"Overweight","No smoke",0
"5875","Male","18-39","Other","<HSG",NA,"Overweight","No smoke",0
"5876","Female","18-39","Other","<HSG",NA,"Overweight","No smoke",0
"5877","Male","40-59","Other","<HSG",NA,"Overweight","No smoke",0
"5878","Female","40-59","Other","<HSG",NA,"Overweight","No smoke",0
"5879","Male","59+","Other","<HSG",NA,"Overweight","No smoke",0
"5880","Female","59+","Other","<HSG",NA,"Overweight","No smoke",0
"5881","Male","18-39","NH White","HSG/GED",NA,"Overweight","No smoke",0
"5882","Female","18-39","NH White","HSG/GED",NA,"Overweight","No smoke",0
"5883","Male","40-59","NH White","HSG/GED",NA,"Overweight","No smoke",0
"5884","Female","40-59","NH White","HSG/GED",NA,"Overweight","No smoke",0
"5885","Male","59+","NH White","HSG/GED",NA,"Overweight","No smoke",60516
"5886","Female","59+","NH White","HSG/GED",NA,"Overweight","No smoke",0
"5887","Male","18-39","NH Black","HSG/GED",NA,"Overweight","No smoke",0
"5888","Female","18-39","NH Black","HSG/GED",NA,"Overweight","No smoke",0
"5889","Male","40-59","NH Black","HSG/GED",NA,"Overweight","No smoke",0
"5890","Female","40-59","NH Black","HSG/GED",NA,"Overweight","No smoke",0
"5891","Male","59+","NH Black","HSG/GED",NA,"Overweight","No smoke",16665
"5892","Female","59+","NH Black","HSG/GED",NA,"Overweight","No smoke",0
"5893","Male","18-39","NH Asian","HSG/GED",NA,"Overweight","No smoke",0
"5894","Female","18-39","NH Asian","HSG/GED",NA,"Overweight","No smoke",0
"5895","Male","40-59","NH Asian","HSG/GED",NA,"Overweight","No smoke",0
"5896","Female","40-59","NH Asian","HSG/GED",NA,"Overweight","No smoke",0
"5897","Male","59+","NH Asian","HSG/GED",NA,"Overweight","No smoke",21398
"5898","Female","59+","NH Asian","HSG/GED",NA,"Overweight","No smoke",0
"5899","Male","18-39","Hispanic","HSG/GED",NA,"Overweight","No smoke",0
"5900","Female","18-39","Hispanic","HSG/GED",NA,"Overweight","No smoke",0
"5901","Male","40-59","Hispanic","HSG/GED",NA,"Overweight","No smoke",0
"5902","Female","40-59","Hispanic","HSG/GED",NA,"Overweight","No smoke",0
"5903","Male","59+","Hispanic","HSG/GED",NA,"Overweight","No smoke",0
"5904","Female","59+","Hispanic","HSG/GED",NA,"Overweight","No smoke",11684
"5905","Male","18-39","Other","HSG/GED",NA,"Overweight","No smoke",0
"5906","Female","18-39","Other","HSG/GED",NA,"Overweight","No smoke",0
"5907","Male","40-59","Other","HSG/GED",NA,"Overweight","No smoke",0
"5908","Female","40-59","Other","HSG/GED",NA,"Overweight","No smoke",0
"5909","Male","59+","Other","HSG/GED",NA,"Overweight","No smoke",0
"5910","Female","59+","Other","HSG/GED",NA,"Overweight","No smoke",0
"5911","Male","18-39","NH White","Some college/TS",NA,"Overweight","No smoke",0
"5912","Female","18-39","NH White","Some college/TS",NA,"Overweight","No smoke",0
"5913","Male","40-59","NH White","Some college/TS",NA,"Overweight","No smoke",0
"5914","Female","40-59","NH White","Some college/TS",NA,"Overweight","No smoke",0
"5915","Male","59+","NH White","Some college/TS",NA,"Overweight","No smoke",50291
"5916","Female","59+","NH White","Some college/TS",NA,"Overweight","No smoke",0
"5917","Male","18-39","NH Black","Some college/TS",NA,"Overweight","No smoke",0
"5918","Female","18-39","NH Black","Some college/TS",NA,"Overweight","No smoke",0
"5919","Male","40-59","NH Black","Some college/TS",NA,"Overweight","No smoke",0
"5920","Female","40-59","NH Black","Some college/TS",NA,"Overweight","No smoke",0
"5921","Male","59+","NH Black","Some college/TS",NA,"Overweight","No smoke",12381
"5922","Female","59+","NH Black","Some college/TS",NA,"Overweight","No smoke",43424
"5923","Male","18-39","NH Asian","Some college/TS",NA,"Overweight","No smoke",0
"5924","Female","18-39","NH Asian","Some college/TS",NA,"Overweight","No smoke",0
"5925","Male","40-59","NH Asian","Some college/TS",NA,"Overweight","No smoke",0
"5926","Female","40-59","NH Asian","Some college/TS",NA,"Overweight","No smoke",0
"5927","Male","59+","NH Asian","Some college/TS",NA,"Overweight","No smoke",0
"5928","Female","59+","NH Asian","Some college/TS",NA,"Overweight","No smoke",0
"5929","Male","18-39","Hispanic","Some college/TS",NA,"Overweight","No smoke",0
"5930","Female","18-39","Hispanic","Some college/TS",NA,"Overweight","No smoke",0
"5931","Male","40-59","Hispanic","Some college/TS",NA,"Overweight","No smoke",0
"5932","Female","40-59","Hispanic","Some college/TS",NA,"Overweight","No smoke",0
"5933","Male","59+","Hispanic","Some college/TS",NA,"Overweight","No smoke",0
"5934","Female","59+","Hispanic","Some college/TS",NA,"Overweight","No smoke",0
"5935","Male","18-39","Other","Some college/TS",NA,"Overweight","No smoke",0
"5936","Female","18-39","Other","Some college/TS",NA,"Overweight","No smoke",0
"5937","Male","40-59","Other","Some college/TS",NA,"Overweight","No smoke",0
"5938","Female","40-59","Other","Some college/TS",NA,"Overweight","No smoke",0
"5939","Male","59+","Other","Some college/TS",NA,"Overweight","No smoke",0
"5940","Female","59+","Other","Some college/TS",NA,"Overweight","No smoke",0
"5941","Male","18-39","NH White",">=College grad",NA,"Overweight","No smoke",0
"5942","Female","18-39","NH White",">=College grad",NA,"Overweight","No smoke",0
"5943","Male","40-59","NH White",">=College grad",NA,"Overweight","No smoke",0
"5944","Female","40-59","NH White",">=College grad",NA,"Overweight","No smoke",0
"5945","Male","59+","NH White",">=College grad",NA,"Overweight","No smoke",0
"5946","Female","59+","NH White",">=College grad",NA,"Overweight","No smoke",0
"5947","Male","18-39","NH Black",">=College grad",NA,"Overweight","No smoke",0
"5948","Female","18-39","NH Black",">=College grad",NA,"Overweight","No smoke",0
"5949","Male","40-59","NH Black",">=College grad",NA,"Overweight","No smoke",0
"5950","Female","40-59","NH Black",">=College grad",NA,"Overweight","No smoke",0
"5951","Male","59+","NH Black",">=College grad",NA,"Overweight","No smoke",0
"5952","Female","59+","NH Black",">=College grad",NA,"Overweight","No smoke",0
"5953","Male","18-39","NH Asian",">=College grad",NA,"Overweight","No smoke",0
"5954","Female","18-39","NH Asian",">=College grad",NA,"Overweight","No smoke",0
"5955","Male","40-59","NH Asian",">=College grad",NA,"Overweight","No smoke",0
"5956","Female","40-59","NH Asian",">=College grad",NA,"Overweight","No smoke",0
"5957","Male","59+","NH Asian",">=College grad",NA,"Overweight","No smoke",0
"5958","Female","59+","NH Asian",">=College grad",NA,"Overweight","No smoke",0
"5959","Male","18-39","Hispanic",">=College grad",NA,"Overweight","No smoke",0
"5960","Female","18-39","Hispanic",">=College grad",NA,"Overweight","No smoke",0
"5961","Male","40-59","Hispanic",">=College grad",NA,"Overweight","No smoke",0
"5962","Female","40-59","Hispanic",">=College grad",NA,"Overweight","No smoke",0
"5963","Male","59+","Hispanic",">=College grad",NA,"Overweight","No smoke",0
"5964","Female","59+","Hispanic",">=College grad",NA,"Overweight","No smoke",0
"5965","Male","18-39","Other",">=College grad",NA,"Overweight","No smoke",0
"5966","Female","18-39","Other",">=College grad",NA,"Overweight","No smoke",0
"5967","Male","40-59","Other",">=College grad",NA,"Overweight","No smoke",0
"5968","Female","40-59","Other",">=College grad",NA,"Overweight","No smoke",0
"5969","Male","59+","Other",">=College grad",NA,"Overweight","No smoke",0
"5970","Female","59+","Other",">=College grad",NA,"Overweight","No smoke",0
"5971","Male","18-39","NH White",NA,NA,"Overweight","No smoke",0
"5972","Female","18-39","NH White",NA,NA,"Overweight","No smoke",0
"5973","Male","40-59","NH White",NA,NA,"Overweight","No smoke",0
"5974","Female","40-59","NH White",NA,NA,"Overweight","No smoke",0
"5975","Male","59+","NH White",NA,NA,"Overweight","No smoke",0
"5976","Female","59+","NH White",NA,NA,"Overweight","No smoke",0
"5977","Male","18-39","NH Black",NA,NA,"Overweight","No smoke",0
"5978","Female","18-39","NH Black",NA,NA,"Overweight","No smoke",0
"5979","Male","40-59","NH Black",NA,NA,"Overweight","No smoke",0
"5980","Female","40-59","NH Black",NA,NA,"Overweight","No smoke",0
"5981","Male","59+","NH Black",NA,NA,"Overweight","No smoke",0
"5982","Female","59+","NH Black",NA,NA,"Overweight","No smoke",0
"5983","Male","18-39","NH Asian",NA,NA,"Overweight","No smoke",0
"5984","Female","18-39","NH Asian",NA,NA,"Overweight","No smoke",0
"5985","Male","40-59","NH Asian",NA,NA,"Overweight","No smoke",0
"5986","Female","40-59","NH Asian",NA,NA,"Overweight","No smoke",0
"5987","Male","59+","NH Asian",NA,NA,"Overweight","No smoke",0
"5988","Female","59+","NH Asian",NA,NA,"Overweight","No smoke",0
"5989","Male","18-39","Hispanic",NA,NA,"Overweight","No smoke",0
"5990","Female","18-39","Hispanic",NA,NA,"Overweight","No smoke",0
"5991","Male","40-59","Hispanic",NA,NA,"Overweight","No smoke",0
"5992","Female","40-59","Hispanic",NA,NA,"Overweight","No smoke",0
"5993","Male","59+","Hispanic",NA,NA,"Overweight","No smoke",0
"5994","Female","59+","Hispanic",NA,NA,"Overweight","No smoke",0
"5995","Male","18-39","Other",NA,NA,"Overweight","No smoke",0
"5996","Female","18-39","Other",NA,NA,"Overweight","No smoke",0
"5997","Male","40-59","Other",NA,NA,"Overweight","No smoke",0
"5998","Female","40-59","Other",NA,NA,"Overweight","No smoke",0
"5999","Male","59+","Other",NA,NA,"Overweight","No smoke",0
"6000","Female","59+","Other",NA,NA,"Overweight","No smoke",0
"6001","Male","18-39","NH White","<HSG","SBP<120","Obese","No smoke",0
"6002","Female","18-39","NH White","<HSG","SBP<120","Obese","No smoke",0
"6003","Male","40-59","NH White","<HSG","SBP<120","Obese","No smoke",0
"6004","Female","40-59","NH White","<HSG","SBP<120","Obese","No smoke",0
"6005","Male","59+","NH White","<HSG","SBP<120","Obese","No smoke",54216
"6006","Female","59+","NH White","<HSG","SBP<120","Obese","No smoke",107287
"6007","Male","18-39","NH Black","<HSG","SBP<120","Obese","No smoke",0
"6008","Female","18-39","NH Black","<HSG","SBP<120","Obese","No smoke",0
"6009","Male","40-59","NH Black","<HSG","SBP<120","Obese","No smoke",0
"6010","Female","40-59","NH Black","<HSG","SBP<120","Obese","No smoke",0
"6011","Male","59+","NH Black","<HSG","SBP<120","Obese","No smoke",0
"6012","Female","59+","NH Black","<HSG","SBP<120","Obese","No smoke",85227
"6013","Male","18-39","NH Asian","<HSG","SBP<120","Obese","No smoke",0
"6014","Female","18-39","NH Asian","<HSG","SBP<120","Obese","No smoke",0
"6015","Male","40-59","NH Asian","<HSG","SBP<120","Obese","No smoke",0
"6016","Female","40-59","NH Asian","<HSG","SBP<120","Obese","No smoke",0
"6017","Male","59+","NH Asian","<HSG","SBP<120","Obese","No smoke",0
"6018","Female","59+","NH Asian","<HSG","SBP<120","Obese","No smoke",0
"6019","Male","18-39","Hispanic","<HSG","SBP<120","Obese","No smoke",0
"6020","Female","18-39","Hispanic","<HSG","SBP<120","Obese","No smoke",32775
"6021","Male","40-59","Hispanic","<HSG","SBP<120","Obese","No smoke",0
"6022","Female","40-59","Hispanic","<HSG","SBP<120","Obese","No smoke",0
"6023","Male","59+","Hispanic","<HSG","SBP<120","Obese","No smoke",46818
"6024","Female","59+","Hispanic","<HSG","SBP<120","Obese","No smoke",0
"6025","Male","18-39","Other","<HSG","SBP<120","Obese","No smoke",0
"6026","Female","18-39","Other","<HSG","SBP<120","Obese","No smoke",0
"6027","Male","40-59","Other","<HSG","SBP<120","Obese","No smoke",0
"6028","Female","40-59","Other","<HSG","SBP<120","Obese","No smoke",0
"6029","Male","59+","Other","<HSG","SBP<120","Obese","No smoke",0
"6030","Female","59+","Other","<HSG","SBP<120","Obese","No smoke",0
"6031","Male","18-39","NH White","HSG/GED","SBP<120","Obese","No smoke",0
"6032","Female","18-39","NH White","HSG/GED","SBP<120","Obese","No smoke",0
"6033","Male","40-59","NH White","HSG/GED","SBP<120","Obese","No smoke",97755
"6034","Female","40-59","NH White","HSG/GED","SBP<120","Obese","No smoke",0
"6035","Male","59+","NH White","HSG/GED","SBP<120","Obese","No smoke",412618
"6036","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke",159313
"6037","Male","18-39","NH Black","HSG/GED","SBP<120","Obese","No smoke",0
"6038","Female","18-39","NH Black","HSG/GED","SBP<120","Obese","No smoke",0
"6039","Male","40-59","NH Black","HSG/GED","SBP<120","Obese","No smoke",21034
"6040","Female","40-59","NH Black","HSG/GED","SBP<120","Obese","No smoke",0
"6041","Male","59+","NH Black","HSG/GED","SBP<120","Obese","No smoke",16170
"6042","Female","59+","NH Black","HSG/GED","SBP<120","Obese","No smoke",59581
"6043","Male","18-39","NH Asian","HSG/GED","SBP<120","Obese","No smoke",0
"6044","Female","18-39","NH Asian","HSG/GED","SBP<120","Obese","No smoke",0
"6045","Male","40-59","NH Asian","HSG/GED","SBP<120","Obese","No smoke",0
"6046","Female","40-59","NH Asian","HSG/GED","SBP<120","Obese","No smoke",0
"6047","Male","59+","NH Asian","HSG/GED","SBP<120","Obese","No smoke",0
"6048","Female","59+","NH Asian","HSG/GED","SBP<120","Obese","No smoke",0
"6049","Male","18-39","Hispanic","HSG/GED","SBP<120","Obese","No smoke",0
"6050","Female","18-39","Hispanic","HSG/GED","SBP<120","Obese","No smoke",27625
"6051","Male","40-59","Hispanic","HSG/GED","SBP<120","Obese","No smoke",52208
"6052","Female","40-59","Hispanic","HSG/GED","SBP<120","Obese","No smoke",20020
"6053","Male","59+","Hispanic","HSG/GED","SBP<120","Obese","No smoke",19728
"6054","Female","59+","Hispanic","HSG/GED","SBP<120","Obese","No smoke",20561
"6055","Male","18-39","Other","HSG/GED","SBP<120","Obese","No smoke",0
"6056","Female","18-39","Other","HSG/GED","SBP<120","Obese","No smoke",0
"6057","Male","40-59","Other","HSG/GED","SBP<120","Obese","No smoke",130693
"6058","Female","40-59","Other","HSG/GED","SBP<120","Obese","No smoke",0
"6059","Male","59+","Other","HSG/GED","SBP<120","Obese","No smoke",0
"6060","Female","59+","Other","HSG/GED","SBP<120","Obese","No smoke",0
"6061","Male","18-39","NH White","Some college/TS","SBP<120","Obese","No smoke",0
"6062","Female","18-39","NH White","Some college/TS","SBP<120","Obese","No smoke",0
"6063","Male","40-59","NH White","Some college/TS","SBP<120","Obese","No smoke",298643
"6064","Female","40-59","NH White","Some college/TS","SBP<120","Obese","No smoke",0
"6065","Male","59+","NH White","Some college/TS","SBP<120","Obese","No smoke",567397
"6066","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke",163951
"6067","Male","18-39","NH Black","Some college/TS","SBP<120","Obese","No smoke",0
"6068","Female","18-39","NH Black","Some college/TS","SBP<120","Obese","No smoke",0
"6069","Male","40-59","NH Black","Some college/TS","SBP<120","Obese","No smoke",21353
"6070","Female","40-59","NH Black","Some college/TS","SBP<120","Obese","No smoke",29204
"6071","Male","59+","NH Black","Some college/TS","SBP<120","Obese","No smoke",12773
"6072","Female","59+","NH Black","Some college/TS","SBP<120","Obese","No smoke",0
"6073","Male","18-39","NH Asian","Some college/TS","SBP<120","Obese","No smoke",0
"6074","Female","18-39","NH Asian","Some college/TS","SBP<120","Obese","No smoke",0
